DATE|Actual Value|Prediction Value
20161108|-0.0036385538000002883|0.00040482392125065466
20161109|-0.004805369339999999|0.0006766915321350098
20161110|0.0005200106999998517|0.0038673281810485973
20161111|-0.0038358531999996607|-0.00013452768325805664
20161114|-0.0014177677799999341|0.0012408467065100517
20161115|-0.0004003845199999741|0.0007160007953643799
20161116|0.002528095539999953|0.0007767554797846769
20161117|0.0026509376399998174|0.00037884805820058865
20161118|0.001249780179999682|-0.00020734123217453464
20161121|0.0016319472799999346|0.0008440025356374249
20161122|0.00274647580000007|0.000807559041830062
20161123|0.0004274859199998815|0.00023873949041962978
20161124|0.0004725155799999214|-0.0005067110517747743
20161125|0.0019348238800001027|0.0011765552695925427
20161128|0.0004909532399999248|0.0006148826929475402
20161129|-0.0006493769400000461|4.318182987943643e-05
20161130|0.002139478459999822|0.0008067131535996026
20161201|0.0016294645600002156|0.0006393635977828641
20161202|0.005824451279999998|0.00023684377517882075
20161205|0.006252090480000127|0.0010267794132232666
20161206|0.006692509139999992|0.0008562758409323443
20161207|0.004640041080000401|-0.00023203639831645921
20161208|0.004367963099999805|0.00022847651423702284
20161209|-0.00042028863999998763|-0.0005082994339207351
20161212|0.0012608214000000124|0.0008102953433990479
20161213|0.0009260515999999448|-0.00042060037526036936
20161214|0.0007325176999998468|0.0007172511307444913
20161215|7.632130000008249e-05|-0.0012076359716323658
20161216|0.0003973865600000799|0.0002215187417724659
20161219|-0.0007249564200000329|-0.0008798005541553995
20161220|-2.2908200000059525e-05|-0.0007317786911200351
20161221|-7.617885999984184e-05|-0.0009067103258273418
20161222|-0.0018397983199999854|-0.0011273324489593506
20161223|-0.0015019803199999512|-0.0015061096582253027
20161226|-0.0009579112999999138|-0.0006378589249507206
20161227|0.0008154411400001395|-0.0025134384632110596
20161228|0.00047944316000005945|-0.003116540318993289
20161229|0.0017482092599999896|-0.0008305319095715188
20170102|0.002438821540000014|-0.0015323831606996886
20170103|0.0025796961400001103|-0.0015754128831717887
20170104|0.0005771790599999|-0.0013811290264129639
20170105|0.003787264699999683|-0.0004000446646221503
20170106|0.005993718340000067|-4.677480620289033e-06
20170109|0.0035473807400000735|-0.000846203606237674
20170110|0.0018192580399999173|-0.0005497228494486145
20170111|0.0027415228800000704|4.2695950510854064e-05
20170112|-0.0007996572799997985|-0.0006931126117706299
20170113|-0.0016739612400002094|0.00022282892233597452
20170116|-0.001040363100000085|0.0007607563012847064
20170117|0.0007275871999997471|0.0009486573899657798
20170118|-5.2368760000120336e-05|-0.0007290776191171849
20170119|0.0007996572799997999|0.001086279314871293
20170120|0.0020662415800002175|0.0005642473697662354
20170123|0.001174691459999978|0.0006559604711461949
20170124|0.001818600900000079|0.0005725546539748537
20170125|0.0008884092400000664|0.0012015454205110353
20170126|0.0005214155800002739|0.0004133880138397217
20170131|-0.0007333749000000715|0.0003722984216338321
20170201|0.0006554208399998992|0.00028316472706825177
20170202|-0.0013698683799997717|-0.00029574644914505367
20170203|-0.0005968149399999227|0.0006182749960082387
20170206|-0.00014139273999997862|0.0007709968922980977
20170207|-0.0005052947199999374|0.0007817025911558579
20170208|-0.0007972145200000107|0.0005994942276305095
20170209|0.0008126304199999275|0.0009584229636523034
20170210|0.0009243056199998996|0.0009475560466164551
20170213|0.0001339534999999621|0.0005406186754553317
20170214|0.0006833296800000006|0.0011002653869707944
20170215|0.0031185239400000958|0.0007624903426581217
20170216|0.002983476659999874|0.0015000104904174805
20170217|0.002923532179999989|0.0005906317304191467
20170220|0.001142393960000022|0.0008398294448852539
20170221|-0.00056432190000013|0.00018748129112034496
20170222|-0.001512447960000073|-1.3214884540412378e-05
