DATE|Actual Value|Prediction Value
20181212|5.347711216282383e-05|4.811182751499407e-05
20181213|5.2963924295505565e-05|4.3644408295557294e-05
20181214|5.2302838573509265e-05|4.49133872619622e-05
20181217|4.7215200152475175e-05|4.910917727502831e-05
20181218|3.95333159871225e-05|4.939245291174868e-05
20181219|2.6920520331752887e-05|4.781667337249469e-05
20181220|5.104254727663647e-05|4.54008467641271e-05
20181221|5.450949252173915e-05|5.154530285889175e-05
20181224|3.889479251644884e-05|5.0448800371796714e-05
20181226|5.57403970835186e-05|4.9166999376426906e-05
20181227|5.753855173761517e-05|5.082897611462302e-05
20181228|3.90745943569583e-05|5.011896660047078e-05
20190102|5.569302026665488e-05|5.362203222711267e-05
