date,GDPCQOQIndex,GDPCYOYIndex,GDPCTOTIndex,GPDITOCIndex,GPGSTOCIndex,RGCDCIPIIndex,GDPCURIndex,GDPCURYIndex,GDPPIQQIndex,GDPCPCECIndex,CPIYOYIndex,CPIXYOYIndex,PCEDEFYIndex,PCECYOYIndex,CPICHNGIndex,CPUPXCHGIndex,FDIDFDMOIndex,FDIDSGMOIndex,FDIUFDYOIndex,FDIUSGYOIndex,USURTOTIndex,USUDMAERIndex,INJCJCIndex,INJCSPIndex,NFPTCHIndex,NFPPCHIndex,USMMMNCHIndex,AWHTOTLIndex,USWHTOTIndex,USEMTOTIndex,USEMNCHGIndex,USERTOTIndex,EMDINP1MIndex,JOLTOPENIndex,JOLTHIRSIndex,JOLTSEPSIndex,CHALYOYIndex,ADPCHNGIndex,USHEYOYIndex,USHETOTIndex,ECIYOYIndex,COSTNFRIndex,PRODNFRIndex,IPYOYIndex,IPCHNGIndex,CPTICHNGIndex,TMNOCHNGIndex,DGNOYOYIndex,DGNOCHNGIndex,MTIBCHNGIndex,MWINCHNGIndex,MGT2TBIndex,MGT2MAIndex,MGT2WHIndex,MGT2WHDUIndex,MGT2REIndex,IPIndex,MTSLRLIndex,AGWHTOTLIndex,NFPTIndex,PIDSPINXIndex,NAPMPMIIndex,NAPMNMIIndex,NAPMPRICIndex,MPMIUSCAIndex,MPMIUSMAIndex,MPMIUSSAIndex,CFNAIIndex,CFNAIMA3Index,OUTFGAFIndex,EMPRGBCIIndex,RCHSINDXIndex,CHPMINDXIndex,MAPMINDXIndex,OEUSKLARIndex,OEUSKLAPIndex,LEITOTLIndex,LEIYOYIndex,LEICHNGIndex,LEIAVGWIndex,LEIWKIJIndex,LEINWCNIndex,NAPMNEWOIndex,LEIMNOIndex,LEIBPIndex,LEISTKPIndex,LEILCIIndex,LEIIRTEIndex,LEIACEIndex,RSTAMOMIndex,RSTAXMOMIndex,RSTAYOYIndex,RSTAXYOYIndex,MBRXYOYWIndex,SAARTOTLIndex,SAARDTOTIndex,CONCCONFIndex,CONSSENTIndex,COMFCOMFIndex,COMFBTWRIndex,PITLYOYIndex,PITLCHNGIndex,PCECHYIndex,PCECHNCIndex,PIDSDPSIndex,CICRTOTIndex,EHCAUSIndex,USCABALIndex,USTBTOTIndex,USTBEXPIndex,USTBIMPIndex,USTBEXPYIndex,USTBIMPYIndex,IMP1YOYIndex,IMP1CHNGIndex,FRNTTOTLIndex,FRNTTNETIndex,FDTRIndex,USGG3MIndex,USGG10YRIndex,USTWIndex,JNVNYOYSIndex,JNVNIYOYIndex,MPMIJPCAIndex,MPMIJPMAIndex,MPMIJPSAIndex,CNGDPYOYIndex,GDPNTTLYIndex,CHEFTYOYIndex,CNPPIYIndex,CPMINDXIndex,CPMINORDIndex,CPMINEXOIndex,CNCILIIndex,CNFREXPYIndex,CNFRIMPYIndex,KOGDPYOYIndex,KOGDPQOQIndex,KOECPRCYIndex,KOECGCPYIndex,KOECGVTYIndex,KOECEXPYIndex,KOECIMPYIndex,KOECSPRQIndex,KOECGCSYIndex,KOECSGVQIndex,KOECSEMQIndex,KOECSIMQIndex,KOECFCOYIndex,KOECFCSYIndex,OEKRN022Index,KOGNICNYIndex,KOGNICUYIndex,KOGCGDPYIndex,KOGCSTOQIndex,KODFTOTYIndex,KOCPIIndex,KOCPIYOYIndex,KOCPIMOMIndex,SKCITTLIndex,SKCIYOYIndex,SKCIMOMIndex,KOCLLNSIndex,KOPPIIndex,KOPPIYOYIndex,KOPPIMOMIndex,KOEAUERSIndex,KOEAEMPYIndex,KOUETTYIndex,KOEAPYIndex,KOEAEPRIndex,KOQEEYOYIndex,KOWDRIndex,KOULMGFIndex,KOULMGFYIndex,KOLPIIndex,KOLPIYIndex,SKLIOTARIndex,KOIPISAIndex,KOIPIYIndex,KOIPIMOMIndex,KOIPMSIndex,KOIPMYIndex,KOIPMSMIndex,KOPSIYIndex,KOPIIYIndex,KOIPMCIndex,KOIPMCYIndex,KOIPOPSMIndex,KOIVCPEYIndex,KOIVCCYIndex,KOIVCONYIndex,KOCGCGYIndex,KOCGCGSMIndex,KOSVTOTYIndex,KOSVTOTMIndex,KOVMPRODIndex,KOBSMCIndex,KOBSNMCIndex,SKBSICIndex,SKBSICSAIndex,MPMIKRMAIndex,OEKRKLARIndex,OEKRKLAPIndex,SKLILIIndex,SKLILYIndex,SKLILCIndex,SKLICIIndex,SKLIINVCIndex,SKLICONEIndex,SKLIMORDIndex,SKLICONTIndex,SKLINBARIndex,SKLISPRCIndex,SKLIINTRIndex,SKLIIPALIndex,SKLICNSTIndex,SKLISVCIIndex,SKLIWNRSIndex,SKLISHPPIndex,SKLIIMPTIndex,SKLIEMPPIndex,SKLILAPIndex,SKLILAIIndex,SKLINEIndex,SKLICPYIndex,KOBONTLIndex,KOHSTRIndex,KOHPTTLIndex,KOHPTYOYIndex,KOHCTTLIndex,KOHCTYOYIndex,KOBLTHMLIndex,KOBLTHMYIndex,KOUHTTLIndex,KORSTIndex,KORSTYIndex,KODSDEPTIndex,KODSDISCIndex,KOVMTOTSIndex,KOVMDOMSIndex,KOVMEXPSIndex,KOCCCSIIndex,KOHOINCIndex,KOHOINCYIndex,KOHEUINYIndex,KOHHDIndex,KOHHDYIndex,KOHHLIndex,KOHHLYIndex,EOKOS002Index,KOBPCBIndex,EHCAKRYIndex,KOBPFINIndex,KOBPCAIndex,KODIBALIndex,KOBPTBIndex,KOTRBALIndex,KOEXTOTIndex,KOIMTOTIndex,KOEXTOTYIndex,KOIMTOTYIndex,KOEXPTIIndex,KOEXPTIYIndex,KOEXPTIMIndex,KOIMPTIIndex,KOIMPTIYIndex,KOIMPTIMIndex,KOFDITIndex,KOFDITYIndex,KOELTOTIndex,KOGFBALIndex,KOGFTEXPIndex,KOGFTRIndex,G7BBKOREIndex,GDDBSOKOIndex,KOMSMBYIndex,KOMSM1YIndex,KOMSM2YIndex,KOMSM3YIndex,KOMSLYIndex,KOMSM1FYIndex,KOFETOTIndex,KORP7DIndex,KOCICOBAIndex,KOCICONFIndex,KRBO3MIndex,KWCDCCurncy,GVSK10YRIndex,Amazon_close,Amazon_volume,Amazon_change,AMD_close,AMD_volume,AMD_change,APPLE_close,APPLE_volume,APPLE_change,AppliedMaterials_close,AppliedMaterials_volume,AppliedMaterials_change,Aspeed_close,Aspeed_volume,Aspeed_change,Dell_close,Dell_volume,Dell_change,EUR_KRW_close,EUR_KRW_volume,EUR_KRW_change,Facebook_close,Facebook_volume,Facebook_change,Google_close,Google_volume,Google_change,HPE_close,HPE_volume,HPE_change,Intel_close,Intel_volume,Intel_change,ISECloudComputingIndex_close,ISECloudComputingIndex_volume,ISECloudComputingIndex_change,JPY_KRW_close,JPY_KRW_volume,JPY_KRW_change,KOSPI200_close,KOSPI200_volume,KOSPI200_change,LamResearch_close,LamResearch_volume,LamResearch_change,MediaTek_close,MediaTek_volume,MediaTek_change,Micron_close,Micron_volume,Micron_change,Microsoft_close,Microsoft_volume,Microsoft_change,Nuvoton_close,Nuvoton_volume,Nuvoton_change,Nvidia_close,Nvidia_volume,Nvidia_change,Philadelphia_close,Philadelphia_volume,Philadelphia_change,QCOM_close,QCOM_volume,QCOM_change,SamsungElectronics_close,SamsungElectronics_volume,SamsungElectronics_change,ShinEtsuChemical_close,ShinEtsuChemical_volume,ShinEtsuChemical_change,Siltronic_close,Siltronic_volume,Siltronic_change,SKhynix_close,SKhynix_volume,SKhynix_change,Sumco_close,Sumco_volume,Sumco_change,TokyoElectron_close,TokyoElectron_volume,TokyoElectron_change,TSMC_close,TSMC_volume,TSMC_change,UMC_close,UMC_volume,UMC_change,USDollarIndex_close,USDollarIndex_volume,USDollarIndex_change,USD_KRW_close,USD_KRW_volume,USD_KRW_change,liability_rate,operating_profit_increase_rate,net_profit_increase_rate,tangible_asset_increase_rate,operating_profit_rate,profit_cost_rate,ROA_profit,ROA_net_profit,ROE_profit,ROE_net_profit,per,pbr,psr,memory_price,g2,g4,g8,g16,g32,g64,g128,avg,avg_four,ssd_price,flash_price,option_bit,future_bit,Amazon_product,AMD_product,APPLE_product,AppliedMaterials_product,Aspeed_product,Dell_product,Facebook_product,Google_product,HPE_product,Intel_product,LamResearch_product,MediaTek_product,Micron_product,Microsoft_product,Nuvoton_product,Nvidia_product,Philadelphia_product,QCOM_product,ShinEtsuChemical_product,Siltronic_product,SKhynix_product,Sumco_product,TokyoElectron_product,TSMC_product,UMC_product
2018-06-14,3.317090896,3.151276746,3.546235506,-2.055321353,2.423473945,-26.55869102,20450.95632,5.872842632,3.152973629,2.172142177,2.872723387,2.24380264,2.355157546,2.048098532,0.258999844,0.209841318,0.406828948,0.331881772,3.221939042,2.53339613,3.891895146,7.761106556,218.8818646,1722.257006,283.7272273,266.4888886,26.55092544,34.49979322,33.79662333,155546.772,163.1484941,60.39781539,68.22385955,4.630783984,3.910596923,3.689241842,9.995138646,252.1029759,2.914521362,0.263506794,2.791372078,-1.286059203,1.70562371,2.991250645,-0.216468979,78.2018065,0.862796055,5.510987112,0.825961967,0.15309526,0.279916437,1.337019198,1.344214163,1.257570855,1.58012641,1.439239799,107.6027443,1482117.226,109.5057098,148878.0717,13681.3727,59.61554695,59.23878323,78.62247109,56.5783196,55.89522839,56.8725392,-0.086625873,0.077310288,27.20136961,23.09023584,20.50605001,64.08706708,65.48864407,107.37271,3.28203081,109.3040889,5.715090411,0.14601734,41.99157098,223.4175939,134565.3979,63.37679336,39411.59597,1295.575116,2729.6785,-0.94588424,1.214748928,0.765479114,0.767564945,0.823805945,6.470079528,7.240620385,0.4,17.11597533,13.42,128.4371623,98.04521129,56.22911937,55.81377022,5.889729458,0.405520353,3.25302271,0.289482312,7.543437908,16.0669306,-2.121263711,-107.0685715,-44.89993818,212.9123653,257.811665,10.21964475,7.710421035,4.659250733,0.504773198,-5.298063461,115.3045386,2,1.9228,2.9351,89.793,12.11149068,13.1751746,51.73436061,52.83814783,51.0120229,6.731050357,6.899734012,4.434408642,4.709639273,51.8116061,53.72396495,50.63574904,104.3676968,10.36608948,19.51883137,2.986629942,0.741558743,3.065252543,0.468490906,4.888677678,2.993883654,1.460794082,0.555695226,-1.597669273,0.804779749,1.139002443,-1.008781361,3.516593879,0.595242296,5717.985319,2.07440763,3.831955818,4.017293128,1.177559118,1.034582237,104.276214,1.528604224,-0.101532144,104.474336,1.243285151,0.014137691,104.4097629,103.3331903,2.300781587,0.130806941,3.888924513,0.340048325,0.360623152,0.562111229,61.37100017,3.839068135,19.8870109,99.4921037,3.545438175,109.6441767,3.608829163,61.86471201,106.8748396,2.289259527,-0.248106853,106.8680501,2.096513453,-0.256600002,1.71323513,3.040641672,102.5287481,-1.404031745,0.10334778,-8.93167016,0.070650562,8.908550497,4.121848453,-0.166758561,1.954896857,-0.07061727,347941.3486,80.24855004,83.31726113,98.89747786,94.87738583,49.54548769,108.857714,1.264865748,112.9092101,3.418762372,110.3443872,109.178083,-9.189097224,102.4925309,108.2683734,10765.2042,98.21428904,2453.622816,1.011553324,104.8729097,9788.513777,107.0718131,111.3119685,103.8351543,48395.61866,25502.48172,112.9238572,6795.651325,26800.03124,1.800051084,24586.52439,103.3,97.84142986,2.008793918,66.35730666,-2.61400334,582.8322671,6.475187127,60706.73423,38797.85258,5.575820332,3.940434832,-2.282064528,347573.3509,133581.439,213991.912,107.2382194,4646737.495,4.128354553,7.703135437,1488114.065,7.629734593,1405504.799,7.45385068,83.00692326,8681.626356,4.161343435,6174.361295,5.587318256,3689.982996,10226.488,6100.223267,50981.62325,44881.34375,8.116768566,11.15241042,85.12210712,0.972854692,0.866933712,87.7385876,9.660585182,2.117942028,10462.60699,86.56692685,432.2701373,2877.953317,212383.7899,215261.8098,2.751473227,39.8,8.271400214,6.131893537,5.958445136,6.609248265,6.781286096,6.131893537,5.28054308,1.5,1.8404642,1.835897273,1.66,1.65,2.71,1708.87,3170000,1.11,16.25,113050000,-0.43,190.8,21610000,0.05,49.62,16480000,-2.53,924,335000,5.63,48.24,1240000,0,1260.04,0,-1.6,192.91,19120000,2.29,1150.6,1770000,1.39,15.75,11930000,0.19,55.54,23420000,0.93,601.12,65443708,0.76,9.845,0,0.03,311.2,147740300,-1.78,180.97,4390000,-1.85,315,3940000000,-1.72,59.18,43420000,-1.45,101,25690000,0.57,65.59,1870000000,-0.88,266.91,10750000,1.72,1423.123,64938520,0.611,59.46,8369999,0.41,48200,20971729,-2.43,24.25,20070,-1.41,138.25,251970,1.75,86300,4646948,-2.38,218.64,1690000000,-0.66,2066,16500,-0.05,7.5672,36932044,-2.6838,3.05,1100000,0,94.77,0,1.13,1089.15,0,0.29,34.5877808,370.2025826,305.3239677,33.16789757,51.19567253,196.8764444,40.33552592,30.91233453,54.20158587,41.53798716,5.9,1.82,2.09,0.006374105,2.780400329,2.790574682,2.988999192,3.399012076,4.693089165,13.80231861,42.56711066,10.43164353,16.11538263,0.000181003,0.000213547,1,1,0.956851359,1.247535234,0.999137335,0.947780144,2.116657549,0.673648932,1.212594955,1.035567943,1.418008724,1.044500613,0.961470889,1.063842554,1.285785283,0.874954443,0.55588323,1.292525488,0.951516956,0.86817355,0.577901992,1.080397499,1.289614723,0.634059504,1.210297595,0.99612414,0.323529412
2018-06-15,3.330222833,3.154642191,3.579006745,-2.083732718,2.435272634,-26.95368515,20454.79069,5.882097925,3.15928557,2.168318667,2.875655195,2.246700632,2.357867425,2.04628975,0.254755927,0.209278851,0.40248431,0.33228206,3.227596666,2.544267042,3.900347869,7.766417042,219,1722,283.7570499,265.5736528,27.02551829,34.4998046,33.7967855,155545.8999,149.6301791,60.39677398,68.26696504,4.634324062,3.910318385,3.688710854,11.02521798,249.2081111,2.914504,0.259680483,2.79209787,-1.318945545,1.712858609,3.017285716,-0.148344316,78.22288688,0.826154842,5.151550951,0.792089501,0.134459864,0.265116536,1.337039822,1.343769558,1.257593523,1.581362462,1.439284377,107.6369385,1482037.731,109.513043,148887.2152,13682.78185,59.67251409,59.2338569,78.53162775,56.55952814,55.85647558,56.85603668,-0.054136266,0.080660477,26.69250465,23.2397843,20.52238647,64.08264544,65.14818571,107.379049,3.279894709,109.3256736,5.713981679,0.167406163,41.99661818,223.4333941,134618.6132,63.39015786,39422.01778,1295.844584,2731.436749,-0.92792152,1.207288464,0.7515471,0.71566862,0.767787371,6.447062396,7.219159059,0.4,17.14134717,13.42,128.3640294,98.05127684,56.31451352,55.8767244,5.905615412,0.404710409,3.247709592,0.28082053,7.548151813,15.508056,-2.12023875,-107.0523514,-45.01803995,212.8104979,257.8279515,10.12303019,7.695331344,4.662824407,0.468793695,-8.662842639,121.8114533,2,1.9174,2.9205,90.1206,12.18337389,13.26578998,51.75837529,52.85317084,51.03539178,6.729219137,6.899190227,4.456084081,4.738569972,51.79527483,53.70001146,50.57795656,104.3662924,10.33865385,18.96271033,2.983131231,0.732252362,3.054879073,0.429158403,4.869182638,3.019242672,1.433160483,0.552319534,-1.668559799,0.788821209,1.097023054,-1.101943282,3.502809027,0.58848991,5720.655017,2.060393467,3.827346248,4.013326784,1.171555101,1.033884173,104.2696312,1.530680697,-0.10705435,104.4711397,1.239844065,0.007476615,104.4085689,103.3345906,2.313309131,0.116536542,3.87616394,0.346784351,0.366779008,0.543708815,61.37388873,3.774820692,19.88195024,99.17255011,3.400990742,109.7113394,3.655798787,61.90717852,106.882912,2.266607937,-0.234649719,106.8739584,2.068404368,-0.245406991,1.601726183,3.209181739,102.5508498,-1.370087819,0.02083272,-9.237232969,-0.054719328,7.193888918,4.102765799,-0.096819047,1.93169956,-0.060300265,347429.5056,80.14233504,83.48138861,98.694668,94.81464093,49.58630718,108.861057,1.261058973,112.9139541,3.410433016,110.3546853,109.1819843,-9.11427272,102.4718096,108.2582832,10733.61907,98.18604123,2453.010717,1.011992749,104.9217574,9784.138364,107.0754596,111.292928,103.8575051,48375.65234,25501.40767,112.9446952,6800.323744,26799.28082,1.800050483,24480.3452,103.3,97.84473091,2.00951246,66.35477064,-2.612526182,582.9450185,6.465077807,60790.38723,38728.66226,5.558420024,4.081411312,-2.08608275,347470.0458,133487.1923,213982.8535,107.1524479,4644091.186,4.134574322,7.70480632,1488387.011,7.621892053,1405747.284,7.444487758,83.02040043,8611.533763,4.160136325,6040.105021,4.850062472,3442.633599,10167.27343,6088.523978,50987.91702,44899.32913,7.525659718,11.05941849,85.13516255,0.997952377,0.831006856,87.77077537,9.748908219,2.053833741,10510.34964,86.96047233,432.326355,2330.388688,213787.867,216118.3227,2.750704787,39.8,8.342302973,6.123523436,5.963371066,6.611517682,6.776365021,6.123523436,5.272772154,1.5,1.841104371,1.836656365,1.67,1.65,2.677,1708.52,4780000,-0.46,16.34,77610000,0.55,188.84,61720000,-1.03,48.76,23240000,-0.76,940,132000,-2.56,48.24,1500000,0.55,1280.96,0,1.66,194.64,21860000,-0.49,1153.69,2220000,-0.07,15.62,25030000,0.82,55.11,39190000,-0.77,600.95,192492784,-0.03,9.9699,0,1.27,308.73,127404300,-0.79,178,4360000,-1.52,312.5,5150000000,0,58.23,45850000,-1.61,100.07,65739999,-1.27,63.96,2100000000,-2.33,265.26,10810000,-0.62,1422.037,111444424,-0.076,59.86,13800000,0.67,47650,17080892,-1.14,23.34,26070,-4.13,138.7,235070,-4.61,87000,2945006,0.81,217.9,1610000000,-0.99,2057,21700,0.24,7.6607,49506680,1.2359,3.06,2470000,0.65,94.79,0,0.02,1103.42,0,1.31,34.59213995,370.6687589,305.7546538,33.23471013,51.2637391,197.039477,40.39459664,30.95322426,54.28194777,41.59366316,5.95,1.83,2.1,0.006377188,2.78,2.79,2.99,3.4,4.7,13.7,42,10.33714286,15.95,0.00018054,0.000213547,1,1,1.5075776,0.690312605,2.826745906,1.385753083,0.400852878,1.209677419,1.153558502,1.257605612,2.080754667,1.660400702,0.976866879,1.296732737,1.039013882,2.535409509,1.09508672,0.999365033,1.714843202,1.659837178,1.250209422,0.93596518,0.638891085,0.949438379,1.309422394,1.357043288,2.252816692
2018-06-16,3.34317202,3.157971567,3.611313354,-2.10680775,2.447004434,-27.31225818,20458.61005,5.891201406,3.1651965,2.164409255,2.878358956,2.249627951,2.36050737,2.044460792,0.250469735,0.208633904,0.397673145,0.332395395,3.233008987,2.555188913,3.9087975,7.771581598,219.163001,1723.416658,283.6290322,264.5199845,27.49543987,34.49981773,33.79697623,155545.202,136.4529291,60.39576124,68.30191973,4.638003481,3.909948129,3.688280214,12.02307315,246.3051741,2.914357714,0.255768124,2.792800622,-1.350226299,1.719928539,3.044322692,-0.079078815,78.24479716,0.78705892,4.800545448,0.75428735,0.116407046,0.250182265,1.337086758,1.343335891,1.257637583,1.582630847,1.439335315,107.6722914,1481952.184,109.5202602,148896.259,13684.20138,59.72661444,59.22507407,78.43739217,56.53931865,55.81810965,56.83770273,-0.02107656,0.084271462,26.18237297,23.38275689,20.52519061,64.07437807,64.79787681,107.3853761,3.277731545,109.347919,5.713637554,0.189529154,42.00213988,223.4395641,134673.2142,63.39960985,39433.20832,1296.1821,2733.163738,-0.909310609,1.199629879,0.737290222,0.663633018,0.711610687,6.422738042,7.196194097,0.4,17.16630705,13.42,128.2872163,98.05777548,56.40285654,55.9341077,5.921451451,0.403858596,3.242416833,0.272329232,7.552882146,14.94591868,-2.119251722,-107.0399721,-45.14390581,212.702795,257.8461674,10.02354425,7.68117204,4.665839641,0.432647137,-11.91152099,128.403564,2.007892679,1.914386316,2.925931221,90.17714977,12.25182284,13.35176719,51.78364886,52.86861012,51.06022384,6.72737188,6.898638508,4.477260996,4.767157827,51.77809667,53.67428009,50.51947114,104.3646987,10.31976353,18.41580965,2.979392154,0.722974034,3.04449757,0.388811183,4.849827156,3.043845639,1.404629026,0.548926091,-1.740044785,0.773213671,1.056641763,-1.193789974,3.489033206,0.581822263,5722.17796,2.045986301,3.82229509,4.008947673,1.165647676,1.033010924,104.2627406,1.532484453,-0.11251385,104.4677556,1.236493254,0.00074908,104.4068544,103.3361279,2.325718371,0.102563597,3.863170799,0.353371183,0.372785717,0.524873434,61.37656494,3.712574843,19.87682721,98.8617092,3.260598277,109.7777397,3.703172949,61.947359,106.8920252,2.244564276,-0.217862365,106.8805426,2.041287244,-0.231232584,1.487313004,3.379417968,102.5733884,-1.333832003,-0.060000852,-9.533175929,-0.179158379,5.450837216,4.084947449,-0.028374476,1.909087155,-0.049860592,346886.2225,80.03485484,83.64123709,98.48346109,94.75132144,49.62502616,108.8644032,1.257290785,112.9185741,3.402010922,110.3649417,109.1856013,-9.039765792,102.4495612,108.2490083,10701.76222,98.15836195,2452.349634,1.012325573,104.9699674,9779.682611,107.0788798,111.273506,103.8793448,48355.91756,25500.29844,112.9646915,6805.075064,26798.50302,1.800049432,24378.54073,103.3,97.8480788,2.010146447,66.35219222,-2.61093768,583.057771,6.454834461,60875.39678,38658.83761,5.542278204,4.218108581,-1.890669127,347352.6913,133391.7883,213960.903,107.0622102,4641551.247,4.140810622,7.706197606,1488659.081,7.614007753,1405988.742,7.435082498,83.03380249,8535.527092,4.158952307,5904.162924,4.043917242,3192.823458,10108.02309,6077.406698,50993.2832,44915.80444,6.922767227,10.97567618,85.14919432,1.022179373,0.796582161,87.80233401,9.835018739,1.989246932,10555.12087,87.32168672,432.3834352,1784.998382,215196.4343,216981.4993,2.749932711,39.8,8.412829704,6.114499793,5.968622587,6.614129165,6.770320701,6.114499793,5.265243253,1.5,1.841734726,1.837356291,1.673916435,1.65,2.665951226,1709.741049,4742299.711,-0.979915716,16.73931745,69084600.15,4.774680495,188.7572999,62277608.82,-0.79691596,48.59467489,23340842.36,-0.808702746,942.1348318,-33003.85564,-9.186500291,48.18036626,1820950.631,1.85271544,1291.501341,0,2.815541975,195.5556853,21305240.54,-0.816519451,1152.423065,2094050.798,0.433581608,15.5425889,28102387.83,0.310398267,54.46183396,47698736.87,-2.94689292,601.6805242,205976371,-0.085160003,9.993735999,0,1.120075439,308.2982129,116597321.9,-0.162496624,176.9835866,4576116.252,-2.092356338,312.2506346,5372749676,1.049663348,57.71309371,41815807.01,-1.450966278,99.5059111,70895273.46,-1.367129581,63.30601775,2051766757,-3.667998767,265.4536477,8054898.82,-1.026373045,1421.49746,117578593.3,-0.559194793,59.94203495,14125269.7,0.0976902,47052.53157,15308877.17,-1.774403237,23.03923486,22161.51125,-3.825755932,138.1022485,233946.8849,-3.255284447,86719.26988,2906654.943,0.327223032,221.6433281,1361004135,-3.06682274,2054.006545,25410.36916,0.930229298,7.698347759,63381157.82,2.467063663,3.071119858,2999040.394,0.742235886,94.60075233,0,-0.727040136,1107.1409,0,1.12939843,34.59650517,371.1275969,306.1792264,33.30144547,51.33151757,197.2019581,40.45337516,30.99389492,54.36191999,41.64904734,5.936056061,1.82359001,2.09165459,0.006382058,2.779466851,2.789367873,2.991128772,3.401057122,4.704947538,13.53707767,41.19022815,10.19903914,15.70832762,0.000180118,0.000213547,1,1,0.992821956,0.911904289,1.008592597,1.000933871,-0.25059705,1.212466395,0.979207283,0.942230269,1.117183991,1.202800128,1.043574718,1.042419881,0.90391732,1.072340157,0.967041772,0.745677996,1.054642109,1.024973017,0.839122839,0.990933128,0.983792834,0.859866444,1.169280675,1.286546347,1.218598676
