DATE|Actual Value|Prediction Value
20170221|0.008784937599999754|-0.0002793102143751928
20170222|0.0027157972999995892|0.0010293480730257044
20170223|0.00014658999999993478|-0.0007469013738368581
20170224|-0.009240406699999159|-0.0012352980736778274
20170227|-0.005228527700000829|0.0005492115043124243
20170228|0.004044307300000038|0.0004098659022989445
20170302|0.009544764900000214|-0.00015267755890334975
20170303|-0.010619177300001514|-0.0012749599596475667
20170306|0.0023695816000017687|-0.0007398558612272247
20170307|0.005384685200000118|-0.0009224170399849249
20170308|0.001543663899999704|-0.0011751425146379205
20170309|-0.0024636440999996727|-0.0011353721969420316
20170310|0.002463644099999652|-0.0004985990896841839
20170313|0.011393221699999668|0.0002672842819345189
20170314|0.008964455400001006|9.231460239672477e-05
20170315|-9.540979117872439e-18|0.000456061127698995
20170316|0.007957031299999242|0.0032209111261214188
20170317|0.006228110599999494|-0.0014725889698332197
20170320|-0.003945900199999751|-0.0015628653407952194
20170321|0.010946105499998627|-0.0007931241655327066
20170322|-0.004272077399998696|-0.005542305541490389
20170323|0.0006366723999997508|0.00047103641833331285
20170324|-0.0017695362000003196|3.311038017272949e-05
20170327|-0.006931266299999637|-0.0015109217862907557
20170328|0.0031694619000006605|-0.00013988925649981474
20170329|0.002166540299999288|0.002759099006652832
20170330|-0.0007098239999994249|-5.279401467201414e-05
20170331|-0.003627960600000267|0.0005389750003814697
20170403|0.003414915100000461|-0.00036299102637627314
20170404|-0.002417693000000841|-0.0016789580154700306
20170405|-0.0006409571999999126|-0.00045094174719678866
20170406|-0.004534021799999631|-0.0014296145798576233
20170407|-0.0016473287999998571|0.0002497097956068398
20170410|-0.006472281799999822|0.0005204658342296813
20170411|-0.006224011400000517|0.0020088260916928313
20170412|0.00261011570000046|-0.0006595240948244592
20170413|0.01048035089999998|-0.0019635770480064853
20170414|-0.006505782900000599|-0.0025430019673468775
20170417|0.002844747200000155|-0.0018308603287727834
20170418|0.0004673485999999627|0.0017810580423525313
20170419|-0.006273455899999736|-0.0005705910870688211
20170420|0.0045827775999995775|0.00038193175335541805
20170421|0.008210727200000703|0.0015773002992815807
20170424|0.006797058200000085|-0.001243293285369873
20170425|0.01216152609999987|0.0006376515366918023
20170426|0.004788628299999146|0.0010989025049050107
20170427|0.001950812300000485|-0.001044631004333496
20170428|-0.0004525281000003012|0.000981164751664173
20170502|0.008459642000000038|0.001099202938465533
20170504|0.00968879980000014|0.00016074058123867946
20170508|0.02495360180000005|0.00034363880057394726
20170510|-0.012314558799999993|0.0005641080611415079
20170511|0.011947653600000045|-9.5986115508462e-05
20170512|-0.005016732899999716|0.00020557264245464645
20170515|0.002076635199999893|0.0011764675670019689
20170516|0.0026731729999989124|0.0006511232767750781
20170517|-0.0011018180999986587|0.00023286907837127705
20170518|-0.002910625800002015|-0.005113666680736305
20170519|-0.0013075183999982148|0.000713813041175803
20170522|0.008518365799999645|0.0019111037254333496
20170523|0.0024252907000015186|0.0006191134452819824
20170524|0.0011607276999985247|0.0009840655746986393
20170525|0.011566536999999315|0.00014580115787682629
20170526|0.005684617800000951|0.0006181917600103126
20170529|-0.0014344398000005814|-0.000507062180807713
20170530|-0.006316396099999905|-0.00012887299814796048
20170531|0.00026261360000034376|-0.0013207755443312515
20170601|-0.002102842899999408|0.00010273192233205101
20170602|0.012421301799999004|0.0013733193362493762
20170605|-0.0016255937000000447|0.0015108316555158203
20170607|-0.00538328570000069|5.180993284035541e-05
20170608|0.0018629588000011956|0.0009225904941558838
20170609|0.010168532899999853|0.0020090447240867066
20170612|-0.0102011864999998|-0.0014875531196594238
20170613|0.005795607599999635|0.00020211150104671707
20170614|-0.00022728379999926215|0.0003016027877486521
20170615|-0.004099966700001018|-0.002709836166953333
20170616|0.00032600900000100965|-0.0013049359169569944
20170619|0.005914869399998852|5.146863413638906e-06
20170620|0.0022656664000004715|0.0013610124588012695
20170621|-0.005803884399999687|-0.0031514047464981346
20170622|0.006321031100000591|0.0007023949877616747
20170623|0.0025494986999987593|0.0009956197965647036
20170626|0.005239905899999891|0.0007612715493627997
20170627|0.0007371676999996464|-0.0004081973247633112
20170628|-0.004109418899999723|-0.0034219344799780523
20170629|0.005518140400001309|0.0027445827780930993
20170630|-0.0025627897000006844|-0.0015592958834073584
20170703|0.0020187462000000817|0.0017086824890042963
20170704|-0.00619733859999983|0.0012515483850037655
20170705|0.004210667899998016|0.0034059831887981503
20170706|0.0003527619000029898|0.00023435285709367192
20170707|-0.003919431800001767|-0.005972564220428467
20170710|0.002571852500000021|0.0037374078770771734
20170711|0.006815481100000292|0.0014011657777408288
20170712|-3.188929999976039e-05|0.0008243918418884277
20170713|0.008794684699998884|0.005588821743849042
20170714|0.003156070200001076|0.0008778592142084244
20170717|0.003680001600000254|0.0015983100244958545
20170718|0.00040805439999935203|0.0003944921130155727
20170719|0.0008156095000000303|0.0016435565548269047
20170720|0.005316499900000155|0.00024175643920898438
20170721|0.0036737276999998444|0.0006404129773907924
20170724|0.0006834421000005907|0.001081589127303273
20170725|-0.005792965000000379|0.0010931321549413986
20170726|-0.002157565600000139|0.0001945031143633931
20170727|0.003281406700000205|-0.0007640126125089449
20170728|-0.020106564100000678|-0.0012724101543426514
20170731|0.0014950775999995555|0.0008383378901255214
20170801|0.007725958300000884|-0.0005229922812482781
20170802|0.0020481156000000606|-0.0023064161087880918
20170803|-0.017143821199999472|-0.00021306346373404107
20170804|0.0037395168999978462|-0.0009040649524274457
20170807|0.0015938291000008261|0.00032901721921167173
20170808|-0.0017852593999991896|0.000573956853811142
20170809|-0.012457619500000135|-0.00013165647316661859
20170810|-0.00372234969999941|0.002059010949549216
20170811|-0.018492074800001042|-0.0009127779430511501
20170814|0.007273956200000592|0.0002470416776024152
20170816|0.007286542400000144|0.004150371628683175
20170817|0.006037215200000107|0.0005544091099634867
20170818|-0.002040784000000079|-0.00031014824447593537
20170821|-0.000810990500000669|0.0009420416452897088
20170822|0.0038867703999994016|0.000639342151863978
20170823|0.0011953802000013113|0.004044053589998849
20170824|0.003287992099998854|-5.081295967102051e-05
20170825|0.0015435576000006831|-0.0006038844585418701
20170828|-0.0054129075000002354|0.00041012405863124037
20170829|-0.00287946879999979|-0.0011737565947866552
20170830|0.003267078200000378|0.0005833935007090465
20170831|-0.004434166500000286|0.0009406499693925139
20170901|-0.0016232188999998393|0.0029723076230048335
20170904|-0.011732735799999899|0.0008822381496429443
20170905|-0.0004274558000005918|-0.001293480396270752
20170906|-0.002898361899999818|-0.001034080982208252
20170907|0.012423334399999314|0.002262259783503637
20170908|0.0014973962000004396|-0.0024121999740600586
20170911|0.0077763409000004505|0.0026187434138253527
20170912|0.0019024591999992019|0.0038039500110938576
20170913|-0.0013539216999989326|0.0014526929545121922
20170914|0.008096169599999922|0.0014761540915999498
20170915|0.003736769999999718|0.0011025131633258449
20170918|0.016566405899999023|0.0014462237205871053
20170919|-0.00131777129999922|-0.0006942749433015373
20170920|-9.41929999998029e-05|-0.0007778950113905482
20170921|-0.00072244129999977|0.0034700334072113037
20170922|-0.0048507087000002665|-0.001078188419342041
20170925|-0.0009792927999985371|0.0016817271502466583
20170926|-0.006691109300001945|-2.4216292907242487e-05
20170927|-0.0014965535000000022|0.0013128053617187164
20170928|9.559170000094736e-05|0.001750177218591148
20170929|0.007681114299999509|0.001849848532121484
20171010|0.019475848899999086|0.0017456412315368652
20171011|0.011193283799999948|0.00167006254196167
20171012|0.006083506200001304|0.0029692724352600405
20171013|-0.002318983100000343|0.002505481243133545
20171016|0.0014347423999998507|0.003308713436126709
20171017|0.00210260159999986|0.0006097904022458489
20171018|-0.0003349012999995845|0.0009390711784362793
20171019|-0.005894316700000074|0.0013289125493564573
20171020|0.0073852875|0.0009269805585849647
20171023|0.0017012489999999|0.0006561547421501773
20171024|-0.0014884345999997039|-0.003547645137266255
20171025|0.0010633935999981815|2.8452892305020072e-05
20171026|-0.007069966999997851|-6.511807441711426e-05
20171027|0.006827005300000796|0.003010432247151692
20171030|0.0034869123999987594|0.0028446370639175194
20171031|0.009609231299999793|-0.0029140586976632347
20171101|0.015439153700000034|0.0004546211209898557
20171102|-0.003637496799999702|0.0007112638431964078
20171103|0.003844111399999399|0.0016380659834968668
20171106|-0.004229336599999917|-0.0006558985784057621
20171107|-0.0018986596000001364|0.000522897440055589
20171108|0.00308349390000106|-0.0005610431725935772
20171109|-0.001955730000000606|0.0012348957970646443
20171110|-0.0035061691000004623|-0.00016398805150978114
20171113|-0.004863576099999995|0.00038386595262494415
20171114|-0.0021259084999991694|0.0008962991429559338
20171115|-0.004355734600000723|-0.0015199633137540748
20171116|0.006571370699999683|-0.0019231238053408345
20171117|-0.0005384868000000219|0.006643864354635741
20171120|-0.0037775490999996174|-0.0022842691155758386
20171121|0.0017706290000001285|-0.0013438949047059965
20171122|0.005919299800000382|0.0012591365271472014
20171123|-0.002925375200000253|0.0007000377452999059
20171124|0.002776328399999522|0.0013518792613895808
20171127|-0.017775706100000125|-0.0018178601880598532
20171128|0.004420766600000894|-0.0016003475259430066
20171129|-0.0009370230000005446|0.0036378204822540283
20171130|-0.016557022999999844|0.00020586809489009416
20171201|-0.0014460873999997486|0.002319524632623222
20171204|0.012210388099998852|0.0004141791751775003
20171205|0.002551719300000413|-0.0022781495869477
20171206|-0.015562969899999508|-0.003981758584986139
20171207|-0.002869885099999979|0.00041173983831160356
20171208|0.0033627995000005033|0.004600167274475098
20171211|0.0012619851999993064|0.0025816403978156147
20171212|-0.003142525300000375|0.0016528205346659076
20171213|0.006489834399999939|0.004221649706258868
20171214|-0.004424514000000112|0.0008654007633638883
20171215|0.004577791900000062|-0.002356445877398841
20171218|0.0011335264000002954|0.0023021697998046875
20171219|0.0004897760000002083|0.0017597743723247127
20171220|-0.0029729544999996917|-0.00026755554950330033
20171221|-0.018807389200000926|-0.0022093647378103186
20171222|0.0046495020000003485|0.0009879908007902716
20171226|-0.007248899099999498|0.0001669550851182589
20171227|0.004255725100000151|-0.004784286022186279
20171228|0.013922921399998943|-0.001955389976501465
20180102|0.0038725192000006333|-0.0012282921180790521
20180103|0.003460263999999201|0.002422521161443172
20180104|-0.007825606499999095|0.0027695630197338713
20180105|0.013434522299999852|0.00024236880044435427
20180108|0.006997377999999429|0.0009313523769378662
20180109|-0.0031139957999997293|-0.00022476442213305997
20180110|-0.008026066900000312|-0.0018923041133753718
20180111|-0.005939277799999604|-0.0014864863566484189
20180112|0.003218936299999681|0.0029323995113372803
20180115|0.002048585800000764|0.0008889481642705909
20180116|0.008001137899999105|-0.0015076892820567133
20180117|-0.0025181669999998655|-0.004132865185101364
20180118|-0.00018228219999906795|-0.00036798812810578935
20180119|0.00118424059999887|-0.0024870634078979492
20180122|-0.009911790699999496|-0.0003692565572806614
20180123|0.014181613199999872|0.0012004077434539795
20180124|-6.043750000019315e-05|0.00023852419393595545
20180125|0.00953405020000007|-0.002427398429969985
20180126|0.0038837320000002346|-0.0022258087285253188
20180129|0.007929596200000315|0.00013409817444814045
20180130|-0.013820849600000979|-0.0018598899941310739
20180131|-8.998339999967669e-05|-0.005527019500732422
20180201|-5.9993399999863466e-05|-0.00086917797229492
20180202|-0.01923223559999967|-0.0008476526550503321
20180205|-0.011440998300000355|-0.009334683418273926
20180206|-0.016466924400000436|-0.004240214824676514
20180207|-0.023963341699999155|0.0021569132804870605
20180208|0.003665009699998817|-0.0017025535324833663
20180209|-0.022030252599999595|-0.0035434969264195103
20180212|0.010767527599999643|0.006462723016738892
20180213|0.008853046600000511|0.007337842596000595
20180214|0.011291242200000424|0.0005835294723510742
20180219|0.007004671899999858|0.004876815552675698
20180220|-0.012010820499999589|-0.001293069328489401
20180221|0.005228770099999544|-0.0005190226528856635
20180222|-0.007340770899999974|-0.0007679483697769053
20180223|0.014754313899999245|0.0034612146004202827
20180226|0.00167152920000023|0.0017556548118591309
20180227|-0.00160840189999957|0.0015871524810791016
20180228|-0.012609546300000234|0.0010566116981479325
20180302|-0.014520304700000443|-0.0012100934982299805
20180305|-0.012301722999999334|0.002014357320319295
20180306|0.019121290200000182|0.0022604262231303036
20180307|0.0021879030999993753|0.0020323192503836377
20180308|0.01163101040000035|0.0001735149934656363
20180309|0.009139125999999095|0.0009006317102128185
20180312|0.009492998599999846|0.00469076420177063
20180313|0.007084295100001178|0.0003974755886307149
20180314|-0.0030699126000000164|0.00041359282793562577
20180315|0.0023265562999989923|-0.00042072525932433083
20180316|0.0004336917000005015|0.0031362611300539698
20180319|-0.007866589100000725|0.0010669785552184672
20180320|0.004485010800000729|-0.0009671691333126882
20180321|-0.0005906215999998003|0.0016914606094360352
20180322|0.00533400760000012|0.0013774205269219408
20180323|-0.034294108500000156|-0.008491807140452801
20180326|0.007874935100000244|-0.0026495613665387403
20180327|0.004594212999999833|0.01384500550660644
20180328|-0.014423556500000611|-0.0038324594497680664
20180329|0.006425545099999916|0.001538847027766097
20180330|0.0025142034000005106|0.00782930850982666
20180402|-0.001940790599999979|0.001622077018244485
20180403|-0.0019764742000001473|-0.010643327876922149
20180404|-0.01556501709999926|0.0028578341007232666
20180405|0.014479483299998803|0.0013371376556130334
20180406|-0.0045785719999980184|0.0005236718041001488
20180409|0.005887451799996932|-0.009022300886945809
20180410|0.0015620271000029579|0.00033830961288517237
20180411|-0.00319040590000165|0.0044955805163226495
20180412|0.0008943401000003214|-0.0016382932662963867
20180413|0.005222276599999617|0.0011437951361672441
20180416|0.0009840802000002785|-0.0008625153545034144
20180417|-0.0016830477000002867|0.001291181941470017
20180418|0.012632810800000435|0.0018917322158813477
20180419|0.004633986599999126|0.0009502547961011843
20180420|-0.006990514499999115|1.0094301833233227e-05
20180423|-1.3877787807814457e-17|-0.0019567707863985756
20180424|-0.006406333600000216|-0.0005922638911680668
20180425|-0.005937939099999859|-0.003571917232038643
20180426|0.012941785199999762|0.0025913602912106966
20180427|0.008514952500001435|0.0017962115826228758
20180430|0.008566692099997816|-0.000610885056667846
20180502|-0.0031884128999992867|-0.0020394417369478
20180503|-0.006157884800000362|-0.003383206471393519
20180504|-0.011925451199999784|0.0005065374492813405
20180508|-0.002782082699999593|0.0030178507242518034
20180509|-0.004601064700001005|0.0025959014892578125
20180510|0.009149542200000289|0.0025375486203952813
20180511|0.0037746577000001683|0.00150337815284729
20180514|-0.0024833799000001534|-0.002087434717549648
20180515|-0.00878834729999946|-0.0025892415058592065
20180516|0.0032651278999997592|-0.0011021255874334634
20180517|-0.0053311458000005075|0.0009171619154882629
20180518|0.0034304261000004223|0.000178698221164737
20180521|0.002786487299999847|-0.002541250812188622
20180523|0.006492710700000777|0.002676538572819333
20180524|-0.002610926500000959|0.0018563611286529084
20180525|0.0017937789000006376|-0.00233690615372676
20180528|0.002951151199998655|0.0010635355816059299
20180529|-0.008784829499998828|-0.003505885601043701
20180530|-0.0221925777999994|-0.003797620499860157
20180531|0.005353297400000109|0.004418693686368629
20180601|0.00737017459999921|-0.002722968441840609
20180604|0.005158754299999998|0.002203417286718069
20180605|0.0029178580999999894|0.000591847753122292
20180607|0.006030676699999113|0.00027737099595342854
20180608|-0.00853571189999959|-0.0009272098541259766
20180611|0.007118143300000476|0.0008598918105664683
20180612|-0.0011986248999997927|0.0020206571844117146
20180614|-0.017961122300000035|0.0011171996593475342
20180615|-0.007968683800000612|0.0035245265396163126
20180618|-0.011008448799998419|-0.0009664103286731731
20180619|-0.013186279800001102|-0.0018807697387879566
20180620|0.008821108799999405|-0.0005317164684946824
20180621|-0.009916780999999389|0.001099678121279014
20180622|0.00883073659999932|0.0012356511725044286
20180625|-0.0010542615999993433|0.002567610244682419
20180626|-0.0020127703000003697|-0.004409909248352051
20180627|-0.0016859228999992631|0.0025396069622983706
20180628|-0.013288900200000967|-0.0006686109645022443
20180629|0.004682909300000467|0.0029969294977529857
20180702|-0.02271482600000053|-0.001823406805262198
20180703|0.0014327627999994727|0.0018579426781735145
20180704|-0.003722618399998559|0.000707215880050293
20180705|-0.0021579415000010527|-0.0030575327842714143
20180706|0.0050620896999999795|0.003648180965825106
20180709|0.0071051275000000155|0.0009204707403821849
20180710|0.0033480476000002776|0.004546390950737464
20180711|-0.005959856499999653|0.000668664655550757
20180712|-6.793010000018338e-05|-0.0018628239631652832
20180713|0.014298965499999192|0.002093096266977023
20180716|-0.0042951644999993524|0.0005708322670179425
20180717|-0.001649137900000334|0.0004559335888840493
20180718|-0.0013819839000000092|0.0008818832336268663
20180719|-0.0019244734999990392|0.001723657182252964
20180720|0.003542215099999509|0.0016592144966125488
20180723|-0.00808105700000007|0.002538910982649969
20180724|0.003152277799998145|0.0002432368559980322
20180725|-0.0021682428999980786|0.001021910894535733
20180726|0.007097022099999946|0.002714932014993269
20180727|0.002791184299999456|-0.002763978377224186
20180730|-0.0016468653999997132|-0.0017714500427246094
20180731|0.0005380502000002903|-0.002331465482711792
20180801|0.0041601026999993195|0.0021260658404425384
20180802|-0.0173582637999994|-0.0007393956184387207
20180803|0.006993035499998953|0.0008212625980377197
20180806|-0.0012524330999994662|-9.063581382640298e-05
20180807|0.006549430900000691|-0.0005497389890508879
20180808|3.364909999968384e-05|0.00021950585460042652
20180809|0.000739993299999837|-0.0007539987564086914
20180810|-0.01275713099999988|-0.0005773538066956353
20180813|-0.012990979400000505|-0.0035375356674194336
20180814|0.004234595700000717|-0.0010748559673896562
20180816|-0.009804677100000894|0.00016159428174560302
20180817|0.0011442244000008225|0.0009346131973475405
20180820|0.0001386050000000544|0.0012465064912479229
20180821|0.011437751699999929|-0.001314997673034668
20180822|0.0036585614999999757|0.003024829928936066
20180823|0.004393066700000488|0.0012162515653766969
20180824|0.004238515799999106|0.0007115304470062256
20180827|0.00435539290000085|0.003180704606405435
20180828|0.0013130208999987255|0.0024875292300431087
20180829|0.002788652400000465|0.00013870000839233398
20180830|-1.496198998029996e-17|0.0017497837543487549
20180831|0.006754523100000561|-0.0011883974075317383
20180903|-0.008635169824638758|0.0040728351596563805
20180904|0.004393842283300295|0.0017319921788583057
20180905|-0.012934699332773483|0.00286787748336792
20180906|-0.0023080588618258494|-5.441768753029514e-06
20180907|-0.004837015936950643|-0.00036608822578687865
20180910|0.002864159077462055|-0.0009105129772913859
20180911|-0.004230933020841668|0.00046051676359961367
20180912|-0.000376190562054305|0.0023775100708007812
20180913|0.00023941036761419772|0.0025974658076718367
20180914|0.016516968391199413|0.0010985732078552246
20180917|-0.006953379801488263|-0.0007883906364440918
20180918|0.002942521528542112|0.00019594996733482526
20180919|0.0018220472699441543|0.002504401344815907
20180920|0.008058061329762705|0.0021944940090179443
20180921|0.0059014924966902345|0.003804946928022043
20180927|0.005899917677615088|0.0011301237151985053
20180928|-0.006897722589776853|0.001722497656076362
20181001|-0.001132050463839481|0.0013484387660295653
20181002|-0.012200587070109865|0.0007006962510657567
20181004|-0.016148300114083206|0.002124349423243393
20181005|-0.0017150897765709923|-0.0008886945917144415
20181008|-0.004714473881164432|-0.0003865957260131836
20181010|-0.007131018864195775|0.0003345310688018799
20181011|-0.045086764464003636|-0.00527160913738049
20181012|0.01518432145814151|-0.0054770173764027
20181015|-0.007833876487002749|0.0021876919033200428
20181016|-0.0010467614520370968|-0.0004438291600449914
20181017|0.011311728478925238|0.004402750463311281
20181018|-0.009219300138739521|0.001262668516390099
20181019|0.004135878294852608|-0.004326834499989529
20181022|0.0027597100109071197|-0.0017178946426430375
20181023|-0.024859054501186875|-0.002041339874267578
20181024|-0.004339039718136221|0.006185828696535261
20181025|-0.017246933601055243|-0.010757207870483398
20181026|-0.015224789270775762|0.005515228851463803
20181029|-0.009562496367233397|-0.00793916097463283
20181030|0.008724656421808408|-0.003695603142527949
20181031|0.0058501914305288845|-0.0005877894758994496
20181101|-0.004023081181457233|0.0007061465859839117
20181102|0.03589487331735696|-0.0009893863838927675
20181105|-0.00917758869695185|-0.0038995272265310485
20181106|0.005538748374252826|0.0012192783686020931
20181107|-0.00413269471257572|0.0005843407203232997
20181108|0.006119157990869251|0.009862124919891357
20181109|-0.0028706040616217694|-0.0023485124111175537
20181112|0.0008841407833282053|-0.002206226853362933
20181113|-0.006909702884328801|-0.00854070713069137
20181114|-0.003045046728831665|-0.001264483768503383
20181115|0.009844274755283593|-0.0018810096079026773
20181116|0.0004050148253966707|0.006871248188011381
20181119|0.002426650209114805|0.00018583566600445208
20181120|-0.01007593089652304|-0.003037569932973534
20181121|-0.004871256262637409|-0.005707412958145142
20181122|-0.0019028791444144558|0.0015725351720893973
20181123|-0.005354915527783895|0.0016579627990722656
20181126|0.012907737219246755|-0.0028197765350341797
20181127|0.008452262104405854|0.0008711558386251313
20181128|0.005022649093841196|0.0017383582153056402
20181129|0.0025930877735715827|0.006461471319198608
20181130|-0.010302377056939711|-0.0024371187089258684
20181203|0.01764332654779199|0.004797071060756218
20181204|-0.010519324620634771|0.000981948498568033
20181205|-0.0066081961534338925|-0.01058830689854372
20181206|-0.016002717721471|-0.007900063591682795
20181207|0.004108622669870769|0.0028342157895750665
20181210|-0.010981501957632929|-0.009495228670943488
20181211|-0.002490379371780989|0.0030587248708467516
20181212|0.01417984596075427|0.0019440650939941406
20181213|0.0034952069493447923|-0.0015574952157301931
20181214|-0.01443123594381391|-0.0013731789878244334
20181217|0.0029329945068798866|-0.004071742296218872
20181218|-0.004327300688714793|-0.008363277056937492
20181219|0.008000192907043228|0.0019077062606811523
20181220|-0.009396445893364644|-0.005277456330380011
20181221|0.0009436277522807336|-0.004460936014558256
20181224|-0.0023040179405446966|-0.003601500415298803
20181226|-0.012825323744970703|-0.004214793484168364
20181227|-0.0019553346592236023|0.010740548372268677
20181228|0.0053966258617092954|0.0008070081841519841
20190102|-0.014417504305605188|0.0020471049487294744
