DATE|Actual Value|Prediction Value
20180914|4.7973614520120245e-05|3.2568151991521396e-05
20180917|5.192555233235039e-05|3.129036358331911e-05
20180918|5.967727479632332e-05|2.90454410030708e-05
20180919|6.764282483076013e-05|3.208401772016079e-05
20180920|7.60295110567186e-05|3.0817686759630284e-05
20180921|8.035734445525503e-05|3.3480066844407116e-05
20180927|8.38300164787099e-05|3.199817698067604e-05
20180928|8.747975207916578e-05|3.559957338142401e-05
20181001|9.023367244075827e-05|3.0877316946017706e-05
20181002|9.397652561757127e-05|3.107648258907961e-05
20181008|9.547673900425268e-05|4.0343893976314955e-05
20181010|9.690334061802622e-05|3.968630606275797e-05
20181012|9.581912946865742e-05|7.707799019361267e-05
20181015|9.562953116514133e-05|4.468746269597253e-05
20181016|9.459289245946442e-05|4.7220617425215025e-05
20181017|9.589261122948677e-05|3.6009082968441105e-05
20181018|9.55769485612654e-05|3.8481373069601395e-05
20181019|9.60878957572015e-05|4.132644624199757e-05
20181022|9.464347778538045e-05|4.9467271475842185e-05
20181023|9.4728416457436e-05|3.816524600449355e-05
20181024|9.21269651048296e-05|7.979935258296224e-05
20181025|8.898775696441217e-05|7.45437454102435e-05
20181026|8.287200291901541e-05|8.906013684340574e-05
20181029|7.517889341261791e-05|0.00010198572979762383
20181031|6.693923768954517e-05|7.251387930317932e-05
20181101|6.332738270241357e-05|6.786761106496494e-05
20181105|6.125008420335888e-05|4.6471507402664585e-05
20181106|5.823462483094609e-05|6.533742321894126e-05
20181107|5.5615804151919934e-05|5.378621086814465e-05
20181108|5.272091354233537e-05|6.159664673064882e-05
20181109|5.17747377747859e-05|5.007374378256091e-05
20181112|5.016171357360894e-05|6.334879740103461e-05
20181113|5.0476496386362084e-05|5.7865354263915345e-05
20181114|4.805395058920892e-05|7.26662465208172e-05
20181115|4.754320958089501e-05|6.622632222642404e-05
20181116|4.5585818616492326e-05|6.303689989630039e-05
20181119|4.515309097819373e-05|6.0235485363487244e-05
20181120|4.332051150967266e-05|6.20962292333972e-05
20181121|4.348570193913776e-05|8.40290741325435e-05
20181122|4.341073304711495e-05|8.15942903296663e-05
20181123|4.373430696255094e-05|6.134300031545715e-05
20181126|4.4247045188027404e-05|6.689776673142597e-05
20181127|4.454126788005195e-05|5.420340418574839e-05
20181128|4.452410208082998e-05|5.1729396558814214e-05
20181129|4.6062714198079495e-05|4.584701640054039e-05
