DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,CHANGE
2019-10-31 00:00:00,191.65,196.7,198.09,188.25,42290000,1.81
2019-10-30 00:00:00,188.25,189.56,190.45,185.98,28730000,-0.56
2019-10-29 00:00:00,189.31,191.69,192.53,188.47,13570000,-0.05
2019-10-28 00:00:00,189.4,187.2,189.53,185.08,13660000,0.8
2019-10-25 00:00:00,187.89,185.83,189.0,185.09,8060000,0.81
2019-10-24 00:00:00,186.38,184.62,186.73,182.8,11510000,0.12
2019-10-23 00:00:00,186.15,182.01,186.38,182.0,12370000,2.09
2019-10-22 00:00:00,182.34,190.0,190.65,181.5,19850000,-3.91
2019-10-21 00:00:00,189.76,187.04,189.91,186.75,8580000,2.1
2019-10-18 00:00:00,185.85,190.23,191.49,183.92,16880000,-2.38
2019-10-17 00:00:00,190.39,190.3,190.84,188.76,9760000,0.44
2019-10-16 00:00:00,189.55,188.32,189.7,186.9,10560000,0.35
2019-10-15 00:00:00,188.89,183.8,190.38,183.66,15140000,3.06
2019-10-14 00:00:00,183.28,184.2,184.62,182.57,7200000,-0.49
2019-10-11 00:00:00,184.19,182.15,186.49,182.14,15000000,2.31
2019-10-10 00:00:00,180.03,180.32,181.61,179.17,8980000,0.1
2019-10-09 00:00:00,179.85,179.16,180.72,177.94,7650000,1.18
2019-10-08 00:00:00,177.75,178.26,180.37,177.72,10080000,-1.07
2019-10-07 00:00:00,179.68,180.0,181.18,178.09,9360000,-0.43
2019-10-04 00:00:00,180.45,179.55,180.98,178.1,10480000,0.6
2019-10-03 00:00:00,179.38,175.57,179.84,173.63,16790000,2.74
2019-10-02 00:00:00,174.6,174.84,176.53,173.09,16370000,-0.69
2019-10-01 00:00:00,175.81,179.15,179.84,174.88,17260000,-1.27
2019-09-30 00:00:00,178.08,177.87,178.67,176.85,11070000,0.55
2019-09-27 00:00:00,177.1,180.49,180.75,175.66,14660000,-1.67
2019-09-26 00:00:00,180.11,181.33,181.4,177.67,16280000,-1.47
2019-09-25 00:00:00,182.8,181.45,183.42,177.87,18340000,0.84
2019-09-24 00:00:00,181.28,187.98,188.04,180.39,18780000,-2.97
2019-09-23 00:00:00,186.82,189.34,190.1,185.21,14370000,-1.64
2019-09-20 00:00:00,189.93,190.66,193.1,188.12,20360000,-0.11
2019-09-19 00:00:00,190.14,188.66,191.1,188.15,10470000,1.06
2019-09-18 00:00:00,188.14,188.09,189.08,186.01,9950000,0.03
2019-09-17 00:00:00,188.08,186.66,188.32,185.54,9750000,1.0
2019-09-16 00:00:00,186.22,186.93,187.79,185.76,8440000,-0.52
2019-09-13 00:00:00,187.19,187.32,187.97,186.54,11440000,-0.15
2019-09-12 00:00:00,187.47,189.86,190.93,187.23,11420000,-0.54
2019-09-11 00:00:00,188.49,186.46,189.44,186.08,11760000,1.25
2019-09-10 00:00:00,186.17,187.44,188.1,184.55,15460000,-1.37
2019-09-09 00:00:00,188.76,187.73,188.98,185.85,14720000,0.68
2019-09-06 00:00:00,187.49,190.21,190.21,186.35,15230000,-1.79
2019-09-05 00:00:00,190.9,188.53,191.36,187.94,13900000,2.01
2019-09-04 00:00:00,187.14,184.65,187.75,183.89,11310000,2.6
2019-09-03 00:00:00,182.39,184.0,185.67,182.11,9790000,-1.77
2019-08-30 00:00:00,185.67,186.78,186.8,183.46,10790000,0.05
2019-08-29 00:00:00,185.57,183.77,186.08,183.47,10140000,2.1
2019-08-28 00:00:00,181.76,180.53,181.95,178.92,9390000,0.25
2019-08-27 00:00:00,181.3,181.93,184.04,181.01,14410000,0.52
2019-08-26 00:00:00,180.36,179.4,180.5,178.24,8780000,1.47
2019-08-23 00:00:00,177.75,180.84,183.13,176.66,17330000,-2.36
2019-08-22 00:00:00,182.04,183.43,184.11,179.91,10830000,-0.82
2019-08-21 00:00:00,183.55,185.0,185.9,183.14,8410000,-0.14
2019-08-20 00:00:00,183.81,185.45,186.0,182.39,10090000,-1.27
2019-08-19 00:00:00,186.17,186.01,187.5,184.85,9700000,1.34
2019-08-16 00:00:00,183.7,183.75,185.1,182.36,12840000,0.61
2019-08-15 00:00:00,182.59,180.95,183.2,180.03,13060000,1.6
2019-08-14 00:00:00,179.71,185.8,185.99,179.31,18900000,-4.64
2019-08-13 00:00:00,188.45,185.52,191.38,185.37,13650000,1.66
2019-08-12 00:00:00,185.37,186.85,187.59,184.46,10940000,-1.32
2019-08-09 00:00:00,187.85,190.0,190.98,187.12,11060000,-1.21
2019-08-08 00:00:00,190.16,186.62,190.34,184.05,14830000,2.71
2019-08-07 00:00:00,185.15,183.6,186.37,181.22,15830000,0.35
2019-08-06 00:00:00,184.51,183.69,185.79,183.09,18040000,1.53
2019-08-05 00:00:00,181.73,184.69,185.67,179.34,23090000,-3.86
2019-08-02 00:00:00,189.02,191.1,192.62,188.07,15300000,-1.92
2019-08-01 00:00:00,192.73,194.17,198.47,190.88,17780000,-0.77
2019-07-31 00:00:00,194.23,196.95,198.76,192.68,14590000,-1.43
2019-07-30 00:00:00,197.04,195.39,198.71,193.5,11900000,0.56
2019-07-29 00:00:00,195.94,199.0,199.63,195.3,16530000,-1.91
2019-07-26 00:00:00,199.75,200.19,202.88,196.25,24430000,-0.48
2019-07-25 00:00:00,200.71,206.7,208.66,198.26,39890000,-1.93
2019-07-24 00:00:00,204.66,197.63,204.81,197.22,32530000,1.14
2019-07-23 00:00:00,202.36,202.84,204.24,200.96,14580000,0.02
2019-07-22 00:00:00,202.32,199.91,202.57,198.81,13590000,2.0
2019-07-19 00:00:00,198.36,202.18,202.33,198.07,12100000,-1.21
2019-07-18 00:00:00,200.78,200.15,202.47,199.38,11960000,-0.51
2019-07-17 00:00:00,201.8,204.18,204.36,201.59,12080000,-1.0
2019-07-16 00:00:00,203.84,203.89,205.47,203.1,12130000,-0.03
2019-07-15 00:00:00,203.91,204.25,205.33,201.82,16030000,-0.47
2019-07-12 00:00:00,204.87,199.68,205.3,199.16,15370000,1.81
2019-07-11 00:00:00,201.23,203.26,203.8,200.21,13680000,-0.74
2019-07-10 00:00:00,202.73,200.0,202.96,199.67,20570000,1.77
2019-07-09 00:00:00,199.21,194.97,199.46,194.89,14700000,1.76
2019-07-08 00:00:00,195.76,195.19,196.68,193.64,9720000,-0.33
2019-07-05 00:00:00,196.4,196.18,197.07,194.17,11160000,-0.41
2019-07-03 00:00:00,197.2,194.16,197.4,194.16,10250000,1.13
2019-07-02 00:00:00,195.0,193.0,195.0,192.71,9050000,1.04
2019-07-01 00:00:00,193.0,195.21,195.28,191.93,14200000,0.0
2019-06-28 00:00:00,193.0,190.55,193.2,189.94,16379999,1.85
2019-06-27 00:00:00,189.5,189.88,189.95,188.27,11160000,0.98
2019-06-26 00:00:00,187.66,189.54,190.76,187.31,12810000,-0.62
2019-06-25 00:00:00,188.84,192.88,193.14,188.13,16750000,-1.95
2019-06-24 00:00:00,192.6,192.42,193.98,191.57,15510000,0.76
2019-06-21 00:00:00,191.14,188.75,192.0,188.75,22750000,0.85
2019-06-20 00:00:00,189.53,190.95,191.16,187.64,14640000,1.09
2019-06-19 00:00:00,187.48,187.0,188.1,184.55,21420000,-0.53
2019-06-18 00:00:00,188.47,194.0,194.53,187.28,37570000,-0.29
2019-06-17 00:00:00,189.01,185.01,189.5,184.41,29460000,4.24
2019-06-14 00:00:00,181.33,180.51,181.84,180.0,16770000,2.18
2019-06-13 00:00:00,177.47,175.53,178.03,174.61,12250000,1.39
2019-06-12 00:00:00,175.04,178.38,179.27,172.88,17700000,-1.72
2019-06-11 00:00:00,178.1,178.48,179.98,176.79,15270000,1.88
2019-06-10 00:00:00,174.82,174.75,177.86,173.8,14770000,0.85
2019-06-07 00:00:00,173.35,170.17,173.87,168.84,16920000,2.98
2019-06-06 00:00:00,168.33,168.3,169.7,167.23,12450000,0.1
2019-06-05 00:00:00,168.17,167.48,168.72,164.63,19760000,0.4
2019-06-04 00:00:00,167.5,163.71,168.28,160.84,46040000,2.04
2019-06-03 00:00:00,164.15,175.0,175.05,161.01,56060000,-7.51
2019-05-31 00:00:00,177.47,180.28,180.54,177.16,15230000,-3.03
2019-05-30 00:00:00,183.01,183.08,183.48,180.89,8580000,0.45
2019-05-29 00:00:00,182.19,183.5,184.56,181.35,12800000,-1.15
2019-05-28 00:00:00,184.31,181.54,184.71,181.45,14840000,1.79
2019-05-24 00:00:00,181.06,182.33,183.63,180.83,8810000,0.11
2019-05-23 00:00:00,180.87,182.42,183.9,179.67,12770000,-2.4
2019-05-22 00:00:00,185.32,184.73,186.74,183.61,9210000,0.27
2019-05-21 00:00:00,184.82,184.57,185.7,183.88,7500000,1.15
2019-05-20 00:00:00,182.72,181.88,184.23,181.37,10350000,-1.39
2019-05-17 00:00:00,185.3,184.84,187.58,184.28,10490000,-0.9
2019-05-16 00:00:00,186.99,185.05,188.57,185.05,12950000,0.39
2019-05-15 00:00:00,186.27,180.42,187.28,180.02,16750000,3.07
2019-05-14 00:00:00,180.73,182.52,183.49,178.1,17630000,-0.45
2019-05-13 00:00:00,181.54,183.5,185.43,180.84,16830000,-3.61
2019-05-10 00:00:00,188.34,188.25,190.0,184.59,12580000,-0.16
2019-05-09 00:00:00,188.65,187.2,189.77,186.26,12970000,-0.47
2019-05-08 00:00:00,189.54,189.39,190.72,188.55,12510000,-0.12
2019-05-07 00:00:00,189.77,192.54,192.9,187.85,16250000,-2.12
2019-05-06 00:00:00,193.88,191.24,194.28,190.55,13990000,-0.81
2019-05-03 00:00:00,195.47,194.38,196.16,193.71,14580000,1.53
2019-05-02 00:00:00,192.53,193.0,194.0,189.75,13210000,-0.26
2019-05-01 00:00:00,193.03,194.78,196.18,193.01,16000000,-0.19
2019-04-30 00:00:00,193.4,194.19,197.39,192.28,23490000,-0.71
2019-04-29 00:00:00,194.78,190.95,195.41,190.65,19640000,1.72
2019-04-26 00:00:00,191.49,192.5,192.9,189.09,22080000,-0.92
2019-04-25 00:00:00,193.26,196.98,198.48,192.12,54150000,5.85
2019-04-24 00:00:00,182.58,184.49,185.14,181.65,37290000,-0.65
2019-04-23 00:00:00,183.78,182.74,184.22,181.48,19950000,1.29
2019-04-22 00:00:00,181.44,178.25,181.66,178.25,13390000,1.77
2019-04-18 00:00:00,178.28,178.8,178.88,177.34,11660000,-0.28
2019-04-17 00:00:00,178.78,179.6,180.74,178.36,9970000,-0.05
2019-04-16 00:00:00,178.87,179.0,180.17,178.3,11220000,-0.43
2019-04-15 00:00:00,179.65,178.5,180.5,176.87,10830000,0.31
2019-04-12 00:00:00,179.1,178.0,179.63,177.95,12330000,0.9
2019-04-11 00:00:00,177.51,178.24,178.4,177.0,8070000,-0.17
2019-04-10 00:00:00,177.82,178.18,178.79,176.54,11700000,0.14
2019-04-09 00:00:00,177.58,175.62,179.19,175.55,19750000,1.51
2019-04-08 00:00:00,174.93,175.21,175.5,174.23,7300000,-0.45
2019-04-05 00:00:00,175.72,176.88,177.0,175.1,9590000,-0.17
2019-04-04 00:00:00,176.02,176.02,178.0,175.53,17850000,1.43
2019-04-03 00:00:00,173.54,174.5,177.96,172.95,27590000,-0.38
2019-04-02 00:00:00,174.2,170.14,174.9,169.55,23950000,3.26
2019-04-01 00:00:00,168.7,167.83,168.9,167.28,10380000,1.21
2019-03-29 00:00:00,166.69,166.39,167.19,164.81,13460000,0.69
2019-03-28 00:00:00,165.55,164.57,166.72,163.33,10690000,-0.19
2019-03-27 00:00:00,165.87,167.85,168.94,164.79,10620000,-1.08
